Average Amount/transaction/day,Transaction_amount,Is declined,Total Number of declines/day,isForeignTransaction,isHighRiskCountry,Daily_chargeback_avg_amt,6_month_avg_chbk_amt,6-month_chbk_freq
70.54453977,0.0,0,1,0,0,0,0.0,0
408.8504097,3270.8032780000003,0,0,0,0,0,0.0,0
244.0258922,488.0517844,0,0,0,0,0,0.0,0
903.0065394999999,18963.13733,0,1,0,0,0,0.0,0
892.8177850999999,16963.53792,0,0,0,0,0,0.0,0
262.5,11287.5,0,0,0,0,900,345.5,7
699.9841384,12599.71449,0,1,0,0,0,0.0,0
360.60877880000004,7933.393134,0,0,0,0,0,0.0,0
437.5891024,10064.549359999999,0,0,0,0,0,0.0,0
419.56193030000003,10489.04826,0,0,0,0,0,0.0,0
232.6919125,1163.4595630000001,0,0,0,0,0,0.0,0
1000.0,25000.0,1,0,1,0,754,585.0,7
819.4789443,9014.268387,0,0,0,0,0,0.0,0
10.66365782,458.5372863,0,8,1,1,0,0.0,0
299.11480760000006,7776.984998000001,0,0,0,0,0,0.0,0
427.90660210000004,0.0,0,0,0,0,0,0.0,0
333.67652480000004,9009.26617,0,0,0,0,0,0.0,0
500.0,13500.0,1,1,0,0,754,585.0,7
830.0521324,14940.938380000001,0,0,0,0,0,0.0,0
32.72000474,523.5200758000001,0,0,0,0,0,0.0,0
80.55682561,1127.795559,0,0,0,0,0,0.0,0
132.34577720000001,4102.719093,0,0,1,1,0,0.0,0
319.9636238,8639.017843000001,0,0,0,0,0,0.0,0
121.1687524,2302.2062960000003,0,0,1,0,0,0.0,0
924.2411777000001,19409.064730000002,0,0,0,0,0,0.0,0
548.7190251000001,14266.69465,0,0,0,0,0,0.0,0
924.9840806,39774.31547,0,7,0,0,0,0.0,0
93.78752575,0.0,0,0,1,0,0,0.0,0
570.340382,14258.50955,0,0,1,0,0,0.0,0
366.97959760000003,733.9591952000001,0,0,0,0,0,0.0,0
854.7996712000001,8547.996712,0,0,0,0,0,0.0,0
76.06204286,380.31021430000004,0,0,0,0,0,0.0,0
203.7188665,2444.626398,0,4,0,0,998,909.0,2
729.1267594999999,19686.42251,0,0,0,0,0,0.0,0
858.5143144,36057.6012,0,3,1,1,0,0.0,0
764.5657042,13762.182680000002,0,0,0,0,0,0.0,0
899.7438785,899.7438785,0,0,0,0,0,0.0,0
749.148579,749.148579,0,0,0,0,0,0.0,0
813.994494,0.0,0,2,0,0,0,0.0,0
984.0674846000001,13776.944780000002,0,1,0,0,0,0.0,0
663.1057935,18566.962219999998,0,2,0,0,640,233.0,2
216.9332464,650.7997392000001,0,4,0,0,0,0.0,0
957.1381659,20099.90148,0,0,0,0,0,0.0,0
859.5462916000001,22348.20358,0,1,0,0,0,0.0,0
983.8705044,9838.705044,0,0,0,0,0,0.0,0
617.4644757,7409.573708,0,0,1,0,0,0.0,0
69.92193292,0.0,0,3,0,0,0,0.0,0
24.95601486,324.4281932,0,6,0,0,0,0.0,0
520.3356669,12488.05601,0,0,0,0,0,0.0,0
256.2514605,3843.7719079999997,0,0,0,0,0,0.0,0
798.3811814,7983.811814,0,0,0,0,0,0.0,0
346.5976197,4159.171436,0,0,1,0,0,0.0,0
61.69317854,1480.636285,0,5,0,0,0,0.0,0
737.4980146,2949.992058,0,0,0,0,0,0.0,0
827.7880657000001,15727.97325,0,0,0,0,0,0.0,0
818.435847,23734.63956,0,0,0,0,0,0.0,0
185.5,5008.5,1,8,0,0,0,0.0,0
330.6639474,0.0,0,0,0,0,873,426.0,4
694.7347017000001,36126.20449,0,0,1,0,0,0.0,0
193.6272553,3678.9178509999997,0,0,0,0,0,0.0,0
928.6229351,20429.704569999998,0,0,0,0,0,0.0,0
387.2406781,2323.444069,0,0,0,0,0,0.0,0
786.1301824,6289.041459,0,0,0,0,0,0.0,0
932.1896352,12118.465259999999,0,0,1,0,0,0.0,0
938.297574,9382.97574,0,0,0,0,0,0.0,0
226.3986963,1584.790874,0,5,1,0,0,0.0,0
867.770247,22562.02642,0,0,0,0,0,0.0,0
647.6847818,6476.847818,0,0,0,0,0,0.0,0
601.4529708,24659.5718,0,7,0,0,0,0.0,0
159.1736746,1591.736746,0,0,0,0,0,0.0,0
592.8263199,17784.7896,0,5,1,0,0,0.0,0
322.0162755,6762.341786,0,4,0,0,0,0.0,0
582.5897276000001,4078.128093,0,0,0,0,0,0.0,0
429.00866950000005,11583.23408,0,6,0,0,0,0.0,0
380.3321872,9508.30468,0,2,0,0,0,0.0,0
484.8371444,2909.022866,0,0,0,0,0,0.0,0
453.7549991,5898.814988,0,0,0,0,0,0.0,0
820.8520642999999,41042.60322,0,7,1,0,0,0.0,0
426.93339560000004,2561.6003739999996,0,0,0,0,0,0.0,0
109.2925332,2732.31333,0,0,0,0,0,0.0,0
919.0079436000001,24813.214480000002,0,0,0,0,0,0.0,0
129.29828700000002,2844.5623140000002,0,0,0,0,0,0.0,0
375.0078878,3000.063102,0,1,0,0,0,0.0,0
260.7214424,1564.328654,0,0,0,0,0,0.0,0
503.99058219999995,28223.4726,0,1,1,0,0,0.0,0
391.5223193,1174.566958,0,0,0,0,0,0.0,0
421.7127544,2951.9892809999997,0,0,0,0,0,0.0,0
504.29107450000004,5547.20182,0,0,0,0,0,0.0,0
740.2046238,23686.54796,0,6,1,1,0,0.0,0
528.1646808,15316.775740000001,0,0,0,0,0,0.0,0
213.4111762,3627.9899950000004,0,0,0,0,0,0.0,0
758.8877891,18213.306940000002,0,3,0,0,585,532.0,9
902.3932677000001,18047.86535,0,0,0,0,0,0.0,0
471.3818806,23569.09403,0,4,1,1,0,0.0,0
977.6154401,14664.2316,0,0,1,0,0,0.0,0
622.3157229,1244.631446,0,0,0,0,0,0.0,0
342.3816945,7532.397279000001,0,0,0,0,0,0.0,0
902.0298855000001,0.0,0,3,1,0,0,0.0,0
703.0219452,16169.50474,0,0,0,0,0,0.0,0
69.24064807,830.8877767999999,0,0,0,0,0,0.0,0
239.61704440000003,958.4681776000001,0,0,0,0,0,0.0,0
385.7485328,771.4970656,0,0,0,0,0,0.0,0
813.5464204,24406.39261,0,0,0,0,0,0.0,0
186.88839480000001,0.0,0,0,0,0,0,0.0,0
31.19172007,343.1089208,0,0,0,0,0,0.0,0
927.0268192,6489.187734,0,0,0,0,0,0.0,0
724.3325122,3621.662561,0,1,0,0,0,0.0,0
800.0,0.0,1,0,0,0,754,585.0,7
48.42396272,581.0875526000001,0,0,0,0,0,0.0,0
518.5164208000001,518.5164208000001,0,0,0,0,0,0.0,0
734.5968320000001,15426.533469999998,0,0,0,0,0,0.0,0
610.6882757999999,16488.58345,0,0,0,0,891,814.0,1
328.9732777,0.0,0,0,1,0,0,0.0,0
975.2356757000001,6826.64973,0,0,0,0,0,0.0,0
458.6171583,4127.554425,0,0,0,0,0,0.0,0
744.1241425,22323.724280000002,0,0,0,0,0,0.0,0
525.4060018,12609.744040000001,0,0,1,0,0,0.0,0
116.39729080000001,1396.76749,0,0,0,0,711,162.0,4
133.9814527,3751.4806759999997,0,4,0,0,0,0.0,0
596.4622688999999,13718.63218,0,0,0,0,0,0.0,0
516.4123634,9811.834905,0,0,0,0,0,0.0,0
710.6938207999999,18478.03934,0,0,0,0,0,0.0,0
938.9729286,20657.404430000002,0,0,0,0,0,0.0,0
255.8440962,6396.102405,0,9,1,1,0,0.0,0
610.5646704,29307.104180000002,0,9,1,0,995,846.0,4
266.89849,533.79698,0,0,0,0,0,0.0,0
807.8373395,16964.584130000003,0,0,1,0,0,0.0,0
17.78054896,444.513724,0,0,0,0,0,0.0,0
944.3411449999999,16998.14061,0,0,0,0,0,0.0,0
21.52201828,559.5724753,0,0,0,0,0,0.0,0
939.2145426000001,16905.86177,0,4,0,0,0,0.0,0
36.25006785,108.75020359999998,0,0,1,0,0,0.0,0
391.2900033,0.0,0,1,0,0,0,0.0,0
674.9434018999999,13498.868040000001,0,0,0,0,0,0.0,0
585.7780781,1757.334234,0,0,0,0,0,0.0,0
38.57829463,385.7829463,0,6,0,0,0,0.0,0
8.903795011,17.80759002,0,0,0,0,0,0.0,0
806.9725802999999,23402.204830000002,0,0,0,0,0,0.0,0
263.4127903,9746.273240999999,0,0,1,0,739,182.0,8
479.82615539999995,12955.3062,0,0,1,0,0,0.0,0
137.25514719999998,3843.1441219999997,0,0,0,0,0,0.0,0
545.6993816,4365.595053,0,0,0,0,0,0.0,0
433.5957505,1300.7872519999999,0,0,0,0,0,0.0,0
584.8031837,3508.8191020000004,0,0,1,0,0,0.0,0
62.11205876,1614.913528,0,0,0,0,0,0.0,0
741.4572381,11863.31581,0,0,0,0,0,0.0,0
644.2848716,19972.831019999998,0,0,0,0,967,226.0,9
1500.0,36000.0,1,0,1,1,754,585.0,7
969.6754479,6787.728134999999,0,0,0,0,0,0.0,0
461.763134,4617.63134,0,0,0,0,0,0.0,0
389.5537416,3116.429933,0,6,0,0,0,0.0,0
868.0253192,23436.68362,0,0,0,0,0,0.0,0
35.04904342,981.3732158,0,0,0,0,0,0.0,0
464.92356730000006,2324.6178370000002,0,0,0,0,0,0.0,0
822.9564616,14813.21631,0,0,0,0,0,0.0,0
244.20117960000002,5860.82831,0,0,0,0,0,0.0,0
287.5893435,2588.3040920000003,0,0,0,0,0,0.0,0
807.7347087,40386.73544,0,0,1,1,0,0.0,0
969.4040226,18418.67643,0,0,1,0,0,0.0,0
301.6586673,904.9760018999999,0,0,0,0,0,0.0,0
582.4283839,13978.28121,0,0,0,0,0,0.0,0
536.6174844,2683.087422,0,0,1,0,0,0.0,0
33.92479258,101.7743777,0,0,1,0,0,0.0,0
256.18957819999997,9479.014393000001,0,8,1,0,0,0.0,0
518.0113567,7770.170351000001,0,0,0,0,0,0.0,0
263.3156802,6582.892005,0,9,1,1,0,0.0,0
783.45947,3133.83788,0,0,0,0,0,0.0,0
105.1424885,2943.989678,0,5,0,0,0,0.0,0
700.0,25900.0,1,1,1,1,754,585.0,7
613.3212585,8586.497619,0,0,0,0,0,0.0,0
354.2044561,2125.226737,0,0,0,0,0,0.0,0
168.7113566,2193.247636,0,0,0,0,0,0.0,0
820.4086873,4922.452124,0,0,1,0,0,0.0,0
232.0971785,6266.623820000001,0,0,0,0,0,0.0,0
742.8205674999999,15599.231919999998,0,0,0,0,0,0.0,0
905.3311869999999,20822.6173,0,0,0,0,0,0.0,0
166.788473,4836.865717000001,0,0,0,0,721,229.0,9
933.6599343,3734.6397369999995,0,0,0,0,0,0.0,0
172.0351479,1720.351479,0,0,1,0,0,0.0,0
376.2691542,5644.037313000001,0,0,0,0,993,896.0,2
84.29339146,337.1735658,0,0,0,0,0,0.0,0
101.4919157,1623.870651,0,0,0,0,0,0.0,0
386.20948660000005,6951.770759,0,0,1,0,0,0.0,0
115.05761389999999,3451.7284170000003,0,0,0,0,0,0.0,0
472.64570210000005,9925.559744,0,0,1,0,0,0.0,0
342.84369019999997,1371.374761,0,0,0,0,0,0.0,0
472.326999,7557.231984,0,0,1,0,0,0.0,0
901.2866353000001,9012.866353,0,0,1,0,0,0.0,0
364.0570276,3640.570276,0,0,1,0,0,0.0,0
633.1532344999999,10130.45175,0,0,0,0,0,0.0,0
204.3112252,5516.40308,0,6,0,0,900,300.0,4
798.9830450000001,12783.728720000001,0,0,1,0,0,0.0,0
976.7677328,8790.909595000001,0,0,0,0,0,0.0,0
169.5750406,1356.600325,0,0,0,0,0,0.0,0
532.2414183,15435.00113,0,6,1,1,0,0.0,0
957.7512358999999,24901.53213,0,0,0,0,0,0.0,0
627.5321121000001,11923.11013,0,0,1,0,0,0.0,0
86.86921083,347.47684330000004,0,0,0,0,0,0.0,0
335.66137589999994,9062.857149,0,0,0,0,0,0.0,0
465.6734136,8847.794858,0,0,1,0,0,0.0,0
876.4432017999999,23663.96645,0,3,0,0,0,0.0,0
901.5686162000001,18932.94094,0,0,0,0,0,0.0,0
452.30924699999997,18996.98837,0,4,1,0,0,0.0,0
757.1109124,3028.44365,0,0,0,0,0,0.0,0
53.99449379,809.9174069000001,0,0,0,0,0,0.0,0
686.8247506,17857.443519999997,0,0,1,0,0,0.0,0
327.2204773,16688.24434,0,9,0,0,0,0.0,0
660.0794264,15181.826809999999,0,0,0,0,0,0.0,0
887.7767506000001,13316.651259999999,0,0,0,0,0,0.0,0
324.0192286,9720.576858,0,0,1,0,0,0.0,0
842.9595502999998,20231.02921,0,0,0,0,0,0.0,0
19.99919832,0.0,0,0,0,0,0,0.0,0
786.5833531000001,13371.917,0,0,0,0,0,0.0,0
932.1832698,17711.48213,0,2,1,0,0,0.0,0
604.8891587999999,13912.45065,0,0,1,0,0,0.0,0
635.3427991000001,6988.7707900000005,0,0,1,0,0,0.0,0
260.1594928,5723.508842,0,0,0,0,0,0.0,0
198.69267490000001,2185.619424,0,0,0,0,0,0.0,0
432.3955885,4756.351474,0,0,1,0,0,0.0,0
952.4569627999998,26668.79496,0,0,0,0,0,0.0,0
484.923986,9698.479720000001,0,0,0,0,0,0.0,0
799.0564256,7990.564256000001,0,3,0,0,0,0.0,0
412.7377337,11969.39428,0,0,0,0,0,0.0,0
957.8440522,7662.752418000001,0,0,0,0,0,0.0,0
534.0265611000001,11748.584340000001,0,0,0,0,0,0.0,0
760.6500406,13691.70073,0,0,0,0,0,0.0,0
183.95550419999998,3127.243571,0,0,0,0,0,0.0,0
10.21136469,245.0727526,0,0,0,0,0,0.0,0
33.64824404,605.6683927,0,0,0,0,0,0.0,0
337.1910142,11127.30347,0,0,1,1,0,0.0,0
535.6385501,8034.578251999999,0,0,0,0,0,0.0,0
361.05371510000003,6137.913157,0,0,0,0,0,0.0,0
41.55770087,83.11540174,0,0,0,0,0,0.0,0
643.5122658,13513.757580000001,0,0,0,0,0,0.0,0
884.5431495999999,0.0,0,0,0,0,0,0.0,0
814.4750536,47239.55311,0,9,0,0,0,0.0,0
868.0025011,4340.012506,0,0,0,0,0,0.0,0
789.1244922000001,15782.48984,0,0,0,0,0,0.0,0
81.44378018,895.881582,0,0,0,0,0,0.0,0
560.1936102999999,14004.840259999999,0,0,1,0,0,0.0,0
487.46277599999996,10724.18107,0,0,0,0,0,0.0,0
775.3821889,22486.08348,0,0,0,0,0,0.0,0
931.7107901,7453.686320999999,0,0,0,0,946,242.0,4
45.03203552,180.1281421,0,1,0,0,0,0.0,0
596.9147366000001,13729.03894,0,5,0,0,0,0.0,0
413.7246698,6619.594717,0,0,0,0,0,0.0,0
366.0303963,1464.1215849999999,0,0,0,0,0,0.0,0
538.9855127000001,16169.565380000002,0,0,1,0,0,0.0,0
705.8051489,12704.49268,0,0,0,0,0,0.0,0
300.98486710000003,6922.651943000001,0,5,0,0,0,0.0,0
185.5,5008.5,1,0,0,0,0,0.0,0
996.9899556,29909.698669999998,0,0,0,0,0,0.0,0
989.7481646,30682.1931,0,0,1,1,982,764.0,6
533.9241213,4271.39297,0,0,0,0,0,0.0,0
819.8618239,13937.65101,0,0,0,0,0,0.0,0
347.52871600000003,9035.746616,0,6,1,0,0,0.0,0
866.4786465,46789.84691,0,7,0,0,0,0.0,0
816.3245603999999,24489.73681,0,1,0,0,0,0.0,0
324.79861689999996,2923.187552,0,1,0,0,0,0.0,0
185.5,4823.0,1,5,0,0,0,0.0,0
212.55325109999998,5526.384529,0,1,0,0,0,0.0,0
569.2906429,17078.71929,0,0,0,0,0,0.0,0
740.1096974,2960.4387899999997,0,0,0,0,0,0.0,0
500.0,26000.0,0,0,1,1,800,677.2,6
177.2136591,3189.845864,0,1,0,0,0,0.0,0
102.6990951,2464.778282,0,0,0,0,0,0.0,0
771.3216886,7713.216886,0,0,0,0,0,0.0,0
770.8186889,18499.648530000002,0,0,0,0,0,0.0,0
418.34977000000003,21754.18804,0,0,1,1,0,0.0,0
315.7326582,14523.702280000001,0,0,1,1,0,0.0,0
885.2821332000001,53116.92799,0,9,1,0,888,739.0,8
192.44261219999999,7312.819264,0,0,1,0,0,0.0,0
848.7966142999999,13580.745830000002,0,0,0,0,0,0.0,0
217.9660855,3051.525197,0,6,0,0,0,0.0,0
602.1944257,2408.777703,0,0,0,0,0,0.0,0
68.65586635,823.8703962000001,0,0,0,0,0,0.0,0
666.795581,6001.160229,0,0,0,0,0,0.0,0
183.9448111,2575.227355,0,0,0,0,0,0.0,0
448.6290159,11664.35441,0,0,0,0,0,0.0,0
870.5566416000001,11317.236340000001,0,0,0,0,0,0.0,0
880.9781252999999,24667.38751,0,4,1,0,754,585.0,7
683.8202526,5470.562021,0,0,0,0,0,0.0,0
280.3454896,3644.491365,0,0,0,0,0,0.0,0
124.0152268,3348.4111239999997,0,0,0,0,0,0.0,0
269.3449873,2693.449873,0,0,0,0,0,0.0,0
920.7459531,24860.140730000003,0,0,0,0,0,0.0,0
200.5866506,601.7599518,0,0,0,0,0,0.0,0
793.2831898,793.2831898,0,0,0,0,0,0.0,0
649.5528982999999,12341.505070000001,0,0,0,0,0,0.0,0
709.2491285,4255.494771,0,0,1,0,0,0.0,0
675.5694754,39858.59905,0,9,1,0,0,0.0,0
870.6814562000001,9577.496018,0,0,0,0,0,0.0,0
808.2022141,46067.5262,0,0,1,1,0,0.0,0
239.7769938,1918.21595,0,1,0,0,0,0.0,0
963.3598908,0.0,0,0,0,0,0,0.0,0
526.5660329,10004.75463,0,0,1,0,0,0.0,0
480.212374,4321.911365999999,0,0,0,0,0,0.0,0
611.4435902,5502.992311999999,0,0,0,0,0,0.0,0
911.3271397,12758.57996,0,0,0,0,0,0.0,0
176.2424491,4229.818778,0,0,0,0,0,0.0,0
909.7522448999999,25473.06286,0,0,1,0,0,0.0,0
986.8299992000001,15789.27999,0,0,0,0,0,0.0,0
781.9515906,14075.128630000001,0,0,0,0,0,0.0,0
284.0262146,7952.734009000001,0,0,0,0,0,0.0,0
627.2087096,0.0,0,0,0,0,0,0.0,0
263.4791392,8694.811593999999,0,2,1,1,0,0.0,0
27.26971959,245.42747630000002,0,0,0,0,0,0.0,0
890.9296699999999,2672.78901,0,0,0,0,0,0.0,0
171.5223809,3430.447618,0,0,0,0,0,0.0,0
334.3359,3343.3590000000004,0,0,0,0,0,0.0,0
348.1018623,8702.546558,0,1,0,0,0,0.0,0
957.7868698999999,24902.458619999998,0,0,0,0,0,0.0,0
62.46266579,874.4773211000002,0,0,0,0,0,0.0,0
823.2534606,2469.760382,0,0,0,0,0,0.0,0
429.27982460000004,8156.316667,0,1,0,0,0,0.0,0
823.7905757999999,14828.23036,0,0,0,0,0,0.0,0
292.38027989999995,2631.422519,0,0,0,0,0,0.0,0
233.0093329,1398.0559970000002,0,0,0,0,0,0.0,0
979.5699377000001,41141.93738,0,0,1,1,0,0.0,0
266.1153195,7185.113627,0,0,0,0,0,0.0,0
674.057886,12807.09983,0,0,0,0,0,0.0,0
453.2414563,906.4829126,0,0,0,0,0,0.0,0
481.9453317,7711.125306999999,0,0,0,0,0,0.0,0
282.0283464,7050.708659999999,0,0,0,0,0,0.0,0
976.8788131000001,12699.424570000001,0,6,0,0,0,0.0,0
887.9850255000001,4439.925128,0,2,1,0,0,0.0,0
409.48433450000005,1637.9373380000002,0,0,1,0,0,0.0,0
751.7596085,12028.15374,0,0,0,0,0,0.0,0
779.9998753,13259.997879999999,0,0,0,0,0,0.0,0
127.72176850000001,2043.5482960000002,0,0,0,0,0,0.0,0
823.2467911,21404.416569999998,0,4,0,0,0,0.0,0
487.64952310000007,14141.836169999999,0,8,0,0,0,0.0,0
534.7917778,13904.58622,0,5,1,1,0,0.0,0
711.0605246,17776.51312,0,8,1,0,0,0.0,0
417.6075211,10022.58051,0,0,1,0,0,0.0,0
969.4199486,37807.378,0,6,1,1,0,0.0,0
259.4495207,2853.944728,0,0,0,0,0,0.0,0
331.81262250000003,17586.06899,0,0,0,0,398,224.0,7
961.4787821,11537.74539,0,6,0,0,0,0.0,0
107.93171219999999,1079.3171220000002,0,2,0,0,0,0.0,0
908.9361192,908.9361192,0,0,0,0,0,0.0,0
506.2714745,11644.24391,0,0,0,0,0,0.0,0
568.3385671,17050.15701,0,0,0,0,0,0.0,0
966.2781758,13527.89446,0,2,0,0,0,0.0,0
593.6272255,16027.93509,0,0,0,0,0,0.0,0
737.3127039,5161.188927,0,0,0,0,0,0.0,0
998.9342752,11987.2113,0,0,0,0,0,0.0,0
865.0417937999999,7785.376144,0,0,1,0,0,0.0,0
976.8864532,10745.75099,0,0,0,0,0,0.0,0
59.11672053,59.11672053,0,0,1,0,0,0.0,0
621.5079074,12430.15815,0,0,0,0,0,0.0,0
464.11350439999995,5105.248548,0,0,0,0,0,0.0,0
767.8942506,21501.03902,0,0,0,0,0,0.0,0
971.9442274,24298.60569,0,3,1,1,0,0.0,0
797.5308517999999,16748.14789,0,0,0,0,0,0.0,0
139.5080885,418.52426549999996,0,3,0,0,0,0.0,0
824.3204168,21432.330840000002,0,0,0,0,0,0.0,0
696.7821391,13238.86064,0,0,0,0,0,0.0,0
434.5973006,13472.516319999999,0,7,1,1,0,0.0,0
156.6446371,4699.339113,0,0,0,0,0,0.0,0
166.9837815,166.9837815,0,0,0,0,0,0.0,0
680.8050065,33359.44532,0,8,1,0,0,0.0,0
708.9143769,1417.828754,0,6,0,0,0,0.0,0
331.7625022,8625.825057,0,0,0,0,0,0.0,0
9.919197533,257.89913590000003,0,6,1,1,0,0.0,0
792.6205344,17437.65176,0,0,0,0,0,0.0,0
413.8841481,9933.219554000001,0,3,0,0,0,0.0,0
687.9109318,4127.465590999999,0,0,0,0,0,0.0,0
749.3928653,17236.0359,0,0,0,0,0,0.0,0
880.1616244999999,11442.101120000001,0,0,0,0,0,0.0,0
689.7570786,5518.056629,0,0,1,0,0,0.0,0
702.4076784,8428.892141,0,5,1,0,0,0.0,0
165.7471801,3977.9323219999997,0,0,0,0,0,0.0,0
212.6425076,8293.057796,0,0,0,0,801,789.0,9
849.2597068,19532.97326,0,0,0,0,0,0.0,0
918.6812021,4593.406011,0,0,0,0,0,0.0,0
188.8539915,1888.5399149999998,0,0,0,0,0,0.0,0
168.9641886,2365.49864,0,0,0,0,0,0.0,0
46.76589088,748.2542541,0,0,0,0,0,0.0,0
810.4856122,20262.14031,0,5,1,1,0,0.0,0
881.3852412,26441.557240000002,0,4,1,0,0,0.0,0
515.2839682,13397.383170000001,0,9,0,0,0,0.0,0
53.19147758,691.4892085,0,0,0,0,657,251.0,4
965.4525455,25101.766180000002,0,0,0,0,0,0.0,0
189.0971083,1701.873975,0,0,0,0,0,0.0,0
713.6513796,3568.2568979999996,0,0,0,0,0,0.0,0
158.4641409,2060.033832,0,0,0,0,0,0.0,0
950.95113,16166.16921,0,0,0,0,0,0.0,0
428.4543912,3427.6351299999997,0,0,0,0,0,0.0,0
688.2042465,7570.246712,0,0,1,0,0,0.0,0
63.53128808,1524.750914,0,0,0,0,0,0.0,0
473.3522347,5206.874582,0,0,0,0,0,0.0,0
95.33892877,190.6778575,0,0,0,0,0,0.0,0
371.73618010000007,6319.5150619999995,0,0,0,0,0,0.0,0
302.55974060000005,17548.46495,0,0,0,0,941,826.0,9
312.0558873,6241.117746,0,0,0,0,0,0.0,0
537.2434943,15580.06133,0,0,1,0,0,0.0,0
355.69473189999997,4624.031515,0,0,0,0,0,0.0,0
283.4325644,283.4325644,0,0,0,0,0,0.0,0
429.82076409999996,18912.11362,0,0,1,0,0,0.0,0
112.9122952,112.9122952,0,0,0,0,0,0.0,0
979.5642622000001,49957.777369999996,0,6,1,1,0,0.0,0
114.8077308,1607.308231,0,0,0,0,0,0.0,0
967.4627119999999,7739.701695999999,0,0,0,0,0,0.0,0
658.3438677999999,35550.56886,0,8,1,0,0,0.0,0
373.6936638,1494.7746550000002,0,0,0,0,0,0.0,0
589.8911585,13567.49665,0,0,1,0,0,0.0,0
505.45125010000004,10614.47625,0,0,0,0,0,0.0,0
417.3180059,5425.134077000001,0,0,0,0,0,0.0,0
865.809278,36363.98968,0,0,1,0,0,0.0,0
622.116085,5599.044765,0,0,0,0,0,0.0,0
442.4765848999999,6637.148774,0,0,0,0,0,0.0,0
531.894202,11701.67244,0,0,0,0,0,0.0,0
982.5476097000001,4912.7380490000005,0,0,0,0,0,0.0,0
559.2640535,1677.7921609999999,0,0,1,0,0,0.0,0
800.0,20800.0,1,0,0,0,754,585.0,7
297.7885827,8338.080316,0,3,0,0,0,0.0,0
726.5779279,10172.09099,0,0,0,0,0,0.0,0
36.91948763,2141.330283,0,5,1,1,0,0.0,0
135.0953012,1621.143614,0,0,0,0,0,0.0,0
749.3877784,3746.938892,0,0,1,0,0,0.0,0
628.5438368,13827.964409999999,0,0,0,0,0,0.0,0
841.0712877000001,5887.499014,0,0,0,0,0,0.0,0
387.5115487,3487.603938,0,0,0,0,0,0.0,0
401.3528479,6421.645565999999,0,6,0,0,0,0.0,0
973.8713204,10712.58452,0,0,0,0,0,0.0,0
551.0820991,24798.69446,0,9,0,0,0,0.0,0
611.5347224,611.5347224,0,0,0,0,0,0.0,0
284.8343405,4557.349448,0,1,0,0,0,0.0,0
605.4737111000001,3027.368556,0,0,0,0,0,0.0,0
774.9352571000001,6974.417314,0,0,0,0,0,0.0,0
39.84206056,39.84206056,0,0,0,0,0,0.0,0
913.8312983999999,10965.97558,0,0,0,0,0,0.0,0
710.1299289,20593.76794,0,0,0,0,0,0.0,0
261.4292863,2091.4342899999997,0,0,0,0,0,0.0,0
739.5007194,22185.02158,0,1,1,0,0,0.0,0
97.28273716,680.9791601,0,0,0,0,0,0.0,0
866.8008388000001,14735.61426,0,0,0,0,0,0.0,0
740.4579494,11847.32719,0,0,0,0,0,0.0,0
737.1431081000001,8108.574189,0,0,0,0,0,0.0,0
687.7898409,17882.53586,0,3,1,0,0,0.0,0
926.0312574,41671.40658,0,5,1,1,0,0.0,0
519.6687893000001,22345.75794,0,4,1,0,0,0.0,0
616.445728,15411.1432,0,4,1,1,381,284.0,5
632.9662205,13925.25685,0,0,0,0,0,0.0,0
152.56077140000002,3051.215428,0,4,1,0,0,0.0,0
376.04427789999994,9401.106948,0,0,0,0,0,0.0,0
790.0606709,12640.97073,0,0,0,0,0,0.0,0
870.6978544,0.0,0,0,0,0,0,0.0,0
100.7469885,2417.9277239999997,0,0,1,0,0,0.0,0
335.2564667,2346.795267,0,0,0,0,0,0.0,0
799.5778281,19989.4457,0,3,0,0,0,0.0,0
771.5095964,21602.2687,0,0,0,0,998,998.0,5
787.6892247999999,14966.095269999998,0,0,0,0,0,0.0,0
306.2600404,7350.240970000001,0,0,1,0,0,0.0,0
145.7440967,2040.417354,0,0,0,0,0,0.0,0
959.1378013,52752.57907,0,0,0,0,786,737.0,9
340.9290136,9205.083367,0,0,0,0,0,0.0,0
427.0121119,12383.35125,0,0,0,0,0,0.0,0
757.6708984,10607.39258,0,1,0,0,0,0.0,0
298.4430118,6864.189270999999,0,0,0,0,0,0.0,0
800.0,31200.0,1,0,1,1,754,585.0,7
81.92117847,3850.2953880000005,0,9,0,0,0,0.0,0
429.5809401000001,14605.75196,0,9,1,1,0,0.0,0
523.3362839,10466.72568,0,0,0,0,0,0.0,0
527.4927817,2637.463909,0,0,0,0,0,0.0,0
190.78381159999998,5341.946725,0,1,1,0,0,0.0,0
849.4673427000001,2548.402028,0,0,1,0,0,0.0,0
750.9413047999999,0.0,0,0,0,0,0,0.0,0
954.4092787999999,22905.82269,0,0,1,0,0,0.0,0
256.61759240000004,7698.5277719999995,0,0,0,0,0,0.0,0
662.0194461,15888.466709999999,0,0,0,0,0,0.0,0
186.5745676,4850.938758,0,0,0,0,0,0.0,0
428.71491430000003,3858.434229,0,0,0,0,0,0.0,0
977.9022044,20535.94629,0,0,0,0,0,0.0,0
307.977941,6467.536761,0,0,0,0,0,0.0,0
308.76095539999994,16673.09159,0,0,0,0,917,633.0,6
530.3809982,15381.04895,0,0,0,0,0,0.0,0
846.1388145999999,24538.02562,0,0,0,0,0,0.0,0
